SOURCE_SYSTEM|DATA_KEY|DATA_ACTION|ACTION_DATE|ASSET_ID|ELR_ID|TRACK_DESCRIPTION|MILEAGE_FROM|MILEAGE_TO|ACCESS_POINT_TYPE_CODE|ACCESS_POINT_TYPE_DESC|ACCESS_POINT_NAME|LATITUDE|LONGITUDE|EASTING|NORTHING|POSITION_DESCRIPTION|STATUS_DESC|POSTCODE|ZONE_CODE|DATE_OF_LAST_UPDATE
"NHD"|110149820|"I"|"29-Mar-2018"|110149820|"VTB3"|"Up Main/Fast"|26.1033|26.1033|"MAP"|"Authorised Access Point - Pedestrian"|"GATWICK AIRPORT PLAT 3 & 4"|||||"Right Hand Side"||"RH6 0RD"|"QK"|"19-May-2015"
"NHD"|110149821|"I"|"29-Mar-2018"|110149821|"VTB3"||26.1033|26.1033|"MAP"|"Authorised Access Point - Pedestrian"|"GATWICK AIRPORT PLAT 5 & 6"|||||"Right Hand Side"||"RH6 0RD"|"QK"|"19-May-2015"
"NHD"|110149822|"I"|"29-Mar-2018"|110149822|"KJE3"|"Up Main/Fast"|11.0269|11.0269|"MAP"|"Authorised Access Point - Pedestrian"|"GLYNDE PLAT 1"|||||"Right Hand Side"||"BN8 6RU"|"QK"|"19-May-2015"
"NHD"|110149823|"I"|"29-Mar-2018"|110149823|"KJE3"|"Down Main/Fast"|11.0327|11.0327|"MAP"|"Authorised Access Point - Pedestrian"|"GLYNDE PLAT 2"|||||"Left Hand Side"||"BN8 6RU"|"QK"|"19-May-2015"
"NHD"|110149824|"I"|"29-Mar-2018"|110149824|"BLI1"|"Up Main/Fast"|13.0150|13.0150|"MAP"|"Authorised Access Point - Pedestrian"|"GORING-BY-SEA PLAT 1"|||||"Right Hand Side"||"BN12 6NT"|"QK"|"19-May-2015"
"NHD"|110149825|"I"|"29-Mar-2018"|110149825|"BLI1"|"Down Main/Fast"|13.0135|13.0135|"MAP"|"Authorised Access Point - Pedestrian"|"GORING-BY-SEA PLAT 2"|||||"Left Hand Side"||"BN12 6NT"|"QK"|"19-May-2015"
"NHD"|110149826|"I"|"29-Mar-2018"|110149826|"KJE3"|"Up Main/Fast"|21.1718|21.1718|"MAP"|"Authorised Access Point - Pedestrian"|"HAMPDEN PARK PLAT 1"|||||"Right Hand Side"||"BN22 9ND"|"QK"|"19-May-2015"
"NHD"|110149827|"I"|"29-Mar-2018"|110149827|"KJE3"|"Down Main/Fast"|21.1741|21.1741|"MAP"|"Authorised Access Point - Pedestrian"|"HAMPDEN PARK PLAT 2"|||||"Left Hand Side"||"BN22 9ND"|"QK"|"19-May-2015"
"NHD"|110149828|"I"|"29-Mar-2018"|110149828|"VTB3"|"Up Main/Fast"|43.0934|43.0934|"MAP"|"Authorised Access Point - Pedestrian"|"HASSOCKS PLAT 1"|||||"Right Hand Side"||"BN6 8JD"|"QK"|"19-May-2015"
"NHD"|110149829|"I"|"29-Mar-2018"|110149829|"VTB3"|"Down Main/Fast"|43.0928|43.0928|"MAP"|"Authorised Access Point - Pedestrian"|"HASSOCKS PLAT 2"|||||"Left Hand Side"||"BN6 8JD"|"QK"|"19-May-2015"
"NHD"|110149830|"I"|"29-Mar-2018"|110149830|"VTB3"|"Down Main/Fast"|37.1336|37.1336|"MAP"|"Authorised Access Point - Pedestrian"|"HAYWARDS HEATH PLAT 1 & 2"|||||"Left Hand Side"||"RH16 1DJ"|"QK"|"19-May-2015"
"NHD"|110149831|"I"|"29-Mar-2018"|110149831|"VTB3"|"Up Slow"|37.1336|37.1336|"MAP"|"Authorised Access Point - Pedestrian"|"HAYWARDS HEATH PLAT 3 & 4"|||||"Left Hand Side"||"RH16 1DJ"|"QK"|"19-May-2015"
"NHD"|110149832|"I"|"29-Mar-2018"|110149832|"SCU1"|"Up Main/Fast"|27.0594|27.0594|"MAP"|"Authorised Access Point - Pedestrian"|"HEVER PLAT 1"|||||"Left Hand Side"||"TN8 7ER"|"QK"|"19-May-2015"
"NHD"|110149833|"I"|"29-Mar-2018"|110149833|"SCU1"|"Down Main/Fast"|27.0594|27.0594|"MAP"|"Authorised Access Point - Pedestrian"|"HEVER PLAT 2"|||||"Left Hand Side"||"TN8 7ER"|"QK"|"19-May-2015"
"NHD"|110149834|"I"|"29-Mar-2018"|110149834|"BTH3"|"Up Main/Fast"|27.0118|27.0118|"MAP"|"Authorised Access Point - Pedestrian"|"HOLMWOOD PLAT 1"|||||"Right Hand Side"||"RH5 4RB"|"QK"|"19-May-2015"
"NHD"|110149835|"I"|"29-Mar-2018"|110149835|"BTH3"|"Down Main/Fast"|27.0117|27.0117|"MAP"|"Authorised Access Point - Pedestrian"|"HOLMWOOD PLAT 2"|||||"Right Hand Side"||"RH5 4RB"|"QK"|"19-May-2015"
"NHD"|110149836|"I"|"29-Mar-2018"|110149836|"VTB3"|"Up Slow"|25.1315|25.1315|"MAP"|"Authorised Access Point - Pedestrian"|"HORLEY PLAT 1"|||||"Right Hand Side"||"RH6 7NL"|"QK"|"19-May-2015"
"NHD"|110149837|"I"|"29-Mar-2018"|110149837|"VTB3"|"Up Main/Fast"|25.1278|25.1278|"MAP"|"Authorised Access Point - Pedestrian"|"HORLEY PLAT 2 & 3"|||||"Right Hand Side"||"RH6 7NL"|"QK"|"19-May-2015"
"NHD"|110149838|"I"|"29-Mar-2018"|110149838|"VTB3"|"Down Main/Fast"|25.1314|25.1314|"MAP"|"Authorised Access Point - Pedestrian"|"HORLEY PLAT 4"|||||"Right Hand Side"||"RH6 7NL"|"QK"|"19-May-2015"
"NHD"|110149839|"I"|"29-Mar-2018"|110149839|"TBH1"||37.1232|37.1232|"MAP"|"Authorised Access Point - Pedestrian"|"HORSHAM PLAT 1 & 2"|||||"Right Hand Side"||"RH12 1RD"|"QK"|"19-May-2015"
"NHD"|110149840|"I"|"29-Mar-2018"|110149840|"TBH1"||37.1232|37.1232|"MAP"|"Authorised Access Point - Pedestrian"|"HORSHAM PLAT 3 & 4"|||||"Right Hand Side"||"RH12 1RD"|"QK"|"19-May-2015"
"NHD"|110149841|"I"|"29-Mar-2018"|110149841|"BLI1"||1.0756|1.0756|"MAP"|"Authorised Access Point - Pedestrian"|"HOVE PLAT 1 & 2"|||||"Right Hand Side"||"BN3 3RU"|"QK"|"19-May-2015"
"NHD"|110149842|"I"|"29-Mar-2018"|110149842|"BLI1"||1.0784|1.0784|"MAP"|"Authorised Access Point - Pedestrian"|"HOVE PLAT 3"|||||"Left Hand Side"||"BN3 3RU"|"QK"|"19-May-2015"
"NHD"|110149843|"I"|"29-Mar-2018"|110149843|"TBH1"|"Up Main/Fast"|31.1452|31.1452|"MAP"|"Authorised Access Point - Pedestrian"|"IFIELD PLAT 1"|||||"Left Hand Side"||"RH11 0JP"|"QK"|"19-May-2015"
"NHD"|110149844|"I"|"29-Mar-2018"|110149844|"TBH1"|"Down Main/Fast"|31.1452|31.1452|"MAP"|"Authorised Access Point - Pedestrian"|"IFIELD PLAT 2"|||||"Left Hand Side"||"RH11 0JP"|"QK"|"19-May-2015"
"NHD"|110149845|"I"|"29-Mar-2018"|110149845|"BLI1"|"Up Main/Fast"|8.0451|8.0451|"MAP"|"Authorised Access Point - Pedestrian"|"LANCING PLAT 1"|||||"Right Hand Side"||"BN15 8AG"|"QK"|"19-May-2015"
"NHD"|110149846|"I"|"29-Mar-2018"|110149846|"BLI1"|"Down Main/Fast"|8.0441|8.0441|"MAP"|"Authorised Access Point - Pedestrian"|"LANCING PLAT 2"|||||"Left Hand Side"||"BN15 8AG"|"QK"|"19-May-2015"
"NHD"|110149847|"I"|"29-Mar-2018"|110149847|"KJE1"|"Down Main/Fast"|49.1648|49.1648|"MAP"|"Authorised Access Point - Pedestrian"|"LEWES PLAT 1"|||||"Left Hand Side"||"BN7 2UP"|"QK"|"19-May-2015"
"NHD"|110149848|"I"|"29-Mar-2018"|110149848|"KJE1"|"Up Main/Fast"|49.1617|49.1617|"MAP"|"Authorised Access Point - Pedestrian"|"LEWES PLAT 2"|||||"Right Hand Side"||"BN7 2UP"|"QK"|"19-May-2015"
"NHD"|110149849|"I"|"29-Mar-2018"|110149849|"BTL"|"Down Main/Fast"|7.1667|7.1667|"MAP"|"Authorised Access Point - Pedestrian"|"LEWES PLAT 3"|||||"Left Hand Side"||"BN7 2UP"|"QK"|"19-May-2015"
"NHD"|110149850|"I"|"29-Mar-2018"|110149850|"BTL"|"Up Loop"|7.1701|7.1701|"MAP"|"Authorised Access Point - Pedestrian"|"LEWES PLAT 4 & 5"|||||"Left Hand Side"||"BN7 2UP"|"QK"|"19-May-2015"
"NHD"|110149851|"I"|"29-Mar-2018"|110149851|"BLI2"||61.1687|61.1687|"MAP"|"Authorised Access Point - Pedestrian"|"LITTLEHAMPTON PLAT 1 & 2"|||||"Left Hand Side"||"BN17 5BS"|"QK"|"19-May-2015"
"NHD"|110149852|"I"|"29-Mar-2018"|110149852|"BLI2"||61.1723|61.1723|"MAP"|"Authorised Access Point - Pedestrian"|"LITTLEHAMPTON PLAT 3 & 4"|||||"Left Hand Side"||"BN17 5BS"|"QK"|"19-May-2015"
"NHD"|110149853|"I"|"29-Mar-2018"|110149853|"TBH1"|"Up Main/Fast"|36.1144|36.1144|"MAP"|"Authorised Access Point - Pedestrian"|"LITTLEHAVEN PLAT 1"|||||"Right Hand Side"||"RH12 4PB"|"QK"|"19-May-2015"
"NHD"|110149854|"I"|"29-Mar-2018"|110149854|"TBH1"|"Down Main/Fast"|36.1128|36.1128|"MAP"|"Authorised Access Point - Pedestrian"|"LITTLEHAVEN PLAT 2"|||||"Left Hand Side"||"RH12 4PB"|"QK"|"19-May-2015"
"NHD"|110149855|"I"|"29-Mar-2018"|110149855|"BTL"|"Up Main/Fast"|0.1278|0.1278|"MAP"|"Authorised Access Point - Pedestrian"|"LONDON ROAD <BRIGHTON> PLAT 1"|||||"Right Hand Side"||"BN1 4QS"|"QK"|"19-May-2015"
"NHD"|110149856|"I"|"29-Mar-2018"|110149856|"BTL"|"Down Main/Fast"|0.1372|0.1372|"MAP"|"Authorised Access Point - Pedestrian"|"LONDON ROAD <BRIGHTON> PLAT 2"|||||"Left Hand Side"||"BN1 4QS"|"QK"|"19-May-2015"
"NHD"|110149857|"I"|"29-Mar-2018"|110149857|"BTL"|"Up Main/Fast"|1.1286|1.1286|"MAP"|"Authorised Access Point - Pedestrian"|"MOULSECOOMB PLAT 1"|||||"Right Hand Side"||"BN2 4GP"|"QK"|"19-May-2015"
"NHD"|110149858|"I"|"29-Mar-2018"|110149858|"BTL"|"Down Main/Fast"|1.1327|1.1327|"MAP"|"Authorised Access Point - Pedestrian"|"MOULSECOOMB PLAT 2"|||||"Left Hand Side"||"BN2 4GP"|"QK"|"19-May-2015"
"NHD"|110149859|"I"|"29-Mar-2018"|110149859|"STS"|"Down Main/Fast"|56.1157|56.1157|"MAP"|"Authorised Access Point - Pedestrian"|"NEWHAVEN HARBOUR PLAT 1"|||||"Left Hand Side"||"BN9 0BB"|"QK"|"19-May-2015"
"NHD"|110149860|"I"|"29-Mar-2018"|110149860|"STS"|"Up Main/Fast"|56.1091|56.1091|"MAP"|"Authorised Access Point - Pedestrian"|"NEWHAVEN HARBOUR PLAT 2"|||||"Right Hand Side"||"BN9 0BB"|"QK"|"19-May-2015"
"NHD"|110149861|"I"|"29-Mar-2018"|110149861|"NHB"|"Rev Terminal/Bay"|56.1520|56.1520|"MAP"|"Authorised Access Point - Pedestrian"|"NEWHAVEN MARINE PLAT 1"|||||"Right Hand Side"|||"QK"|"19-May-2015"
"NHD"|110149862|"I"|"29-Mar-2018"|110149862|"STS"|"Up Main/Fast"|56.0545|56.0545|"MAP"|"Authorised Access Point - Pedestrian"|"NEWHAVEN TOWN PLAT 1"|||||"Right Hand Side"||"BN9 0DF"|"QK"|"19-May-2015"
"NHD"|110149863|"I"|"29-Mar-2018"|110149863|"STS"|"Down Main/Fast"|56.0547|56.0547|"MAP"|"Authorised Access Point - Pedestrian"|"NEWHAVEN TOWN PLAT 2"|||||"Left Hand Side"||"BN9 0DF"|"QK"|"19-May-2015"
"NHD"|110149864|"I"|"29-Mar-2018"|110149864|"WJB"|"Up Main/Fast"|25.1694|25.1694|"MAP"|"Authorised Access Point - Pedestrian"|"NORMANS BAY PLAT 1"|||||"Right Hand Side"||"BN24 6PR"|"QK"|"19-May-2015"
"NHD"|110149865|"I"|"29-Mar-2018"|110149865|"WJB"|"Down Main/Fast"|25.1694|25.1694|"MAP"|"Authorised Access Point - Pedestrian"|"NORMANS BAY PLAT 2"|||||"Right Hand Side"||"BN24 6PR"|"QK"|"19-May-2015"
"NHD"|110149866|"I"|"29-Mar-2018"|110149866|"TBH2"|"Up Main/Fast"|33.0352|33.0352|"MAP"|"Authorised Access Point - Pedestrian"|"NUTBOURNE PLAT 1"|||||"Right Hand Side"||"PO18 8SH"|"QK"|"19-May-2015"
"NHD"|110149867|"I"|"29-Mar-2018"|110149867|"TBH2"|"Down Main/Fast"|33.0345|33.0345|"MAP"|"Authorised Access Point - Pedestrian"|"NUTBOURNE PLAT 2"|||||"Left Hand Side"||"PO18 8SH"|"QK"|"19-May-2015"
"NHD"|110149868|"I"|"29-Mar-2018"|110149868|"RTT"|"Up Main/Fast"|24.1030|24.1030|"MAP"|"Authorised Access Point - Pedestrian"|"NUTFIELD PLAT 1"|||||"Left Hand Side"||"RH1 5RR"|"QK"|"19-May-2015"
"NHD"|110149869|"I"|"29-Mar-2018"|110149869|"RTT"|"Down Main/Fast"|24.1030|24.1030|"MAP"|"Authorised Access Point - Pedestrian"|"NUTFIELD PLAT 2"|||||"Left Hand Side"||"RH1 5RR"|"QK"|"19-May-2015"
"NHD"|110149870|"I"|"29-Mar-2018"|110149870|"BTH3"|"Up Main/Fast"|29.0434|29.0434|"MAP"|"Authorised Access Point - Pedestrian"|"OCKLEY PLAT 1"|||||"Left Hand Side"||"RH5 5HT"|"QK"|"19-May-2015"
"NHD"|110149871|"I"|"29-Mar-2018"|110149871|"BTH3"|"Down Main/Fast"|29.0445|29.0445|"MAP"|"Authorised Access Point - Pedestrian"|"OCKLEY PLAT 2"|||||"Right Hand Side"||"RH5 5HT"|"QK"|"19-May-2015"
"NHD"|110149872|"I"|"29-Mar-2018"|110149872|"WJB"|"Up Main/Fast"|23.0154|23.0154|"MAP"|"Authorised Access Point - Pedestrian"|"PEVENSEY & WESTHAM PLAT 1"|||||"Right Hand Side"||"BN24 5ND"|"QK"|"19-May-2015"
"NHD"|110149873|"I"|"29-Mar-2018"|110149873|"WJB"|"Down Main/Fast"|23.0154|23.0154|"MAP"|"Authorised Access Point - Pedestrian"|"PEVENSEY & WESTHAM PLAT 2"|||||"Left Hand Side"||"BN24 5ND"|"QK"|"19-May-2015"
"NHD"|110149874|"I"|"29-Mar-2018"|110149874|"WJB"|"Up Main/Fast"|23.1541|23.1541|"MAP"|"Authorised Access Point - Pedestrian"|"PEVENSEY BAY PLAT 1"|||||"Left Hand Side"||"BN24 6AA"|"QK"|"19-May-2015"
"NHD"|110149875|"I"|"29-Mar-2018"|110149875|"WJB"|"Down Main/Fast"|23.1541|23.1541|"MAP"|"Authorised Access Point - Pedestrian"|"PEVENSEY BAY PLAT 2"|||||"Left Hand Side"||"BN24 6AA"|"QK"|"19-May-2015"
"NHD"|110149876|"I"|"29-Mar-2018"|110149876|"KJE1"|"Up Main/Fast"|44.0925|44.0925|"MAP"|"Authorised Access Point - Pedestrian"|"PLUMPTON PLAT 1"|||||"Right Hand Side"||"BN7 3BW"|"QK"|"19-May-2015"
"NHD"|110149877|"I"|"29-Mar-2018"|110149877|"KJE1"|"Down Main/Fast"|44.0926|44.0926|"MAP"|"Authorised Access Point - Pedestrian"|"PLUMPTON PLAT 2"|||||"Left Hand Side"||"BN7 3BW"|"QK"|"19-May-2015"
"NHD"|110149878|"I"|"29-Mar-2018"|110149878|"KJE3"|"Up Main/Fast"|19.0957|19.0957|"MAP"|"Authorised Access Point - Pedestrian"|"POLEGATE PLAT 1"|||||"Right Hand Side"||"BN26 6EH"|"QK"|"19-May-2015"
"NHD"|110149879|"I"|"29-Mar-2018"|110149879|"KJE3"|"Down Main/Fast"|19.0933|19.0933|"MAP"|"Authorised Access Point - Pedestrian"|"POLEGATE PLAT 2"|||||"Left Hand Side"||"BN26 6EH"|"QK"|"19-May-2015"
"NHD"|110149880|"I"|"29-Mar-2018"|110149880|"BLI1"|"Up Main/Fast"|2.1580|2.1580|"MAP"|"Authorised Access Point - Pedestrian"|"PORTSLADE PLAT 1"|||||"Right Hand Side"||"BN3 5SG"|"QK"|"19-May-2015"
"NHD"|110149881|"I"|"29-Mar-2018"|110149881|"BLI1"|"Down Main/Fast"|2.1630|2.1630|"MAP"|"Authorised Access Point - Pedestrian"|"PORTSLADE PLAT 2"|||||"Left Hand Side"||"BN3 5SG"|"QK"|"19-May-2015"
"NHD"|110149882|"I"|"29-Mar-2018"|110149882|"VTB3"|"Rev Main/Fast"|49.0446|49.0446|"MAP"|"Authorised Access Point - Pedestrian"|"PRESTON PARK PLAT 1 & 2"|||||"Right Hand Side"||"BN1 6SG"|"QK"|"19-May-2015"
"NHD"|110149883|"I"|"29-Mar-2018"|110149883|"VTB3"|"Down Main/Fast"|49.0417|49.0417|"MAP"|"Authorised Access Point - Pedestrian"|"PRESTON PARK PLAT 3"|||||"Left Hand Side"||"BN1 6SG"|"QK"|"19-May-2015"
"NHD"|110149884|"I"|"29-Mar-2018"|110149884|"TBH1"|"Up Main/Fast"|49.1730|49.1730|"MAP"|"Authorised Access Point - Pedestrian"|"PULBOROUGH PLAT 1"|||||"Right Hand Side"||"RH20 1AH"|"QK"|"19-May-2015"
"NHD"|110149885|"I"|"29-Mar-2018"|110149885|"TBH1"|"Down Main/Fast"|50.0027|50.0027|"MAP"|"Authorised Access Point - Pedestrian"|"PULBOROUGH PLAT 2"|||||"Left Hand Side"||"RH20 1AH"|"QK"|"19-May-2015"
"NHD"|110149886|"I"|"29-Mar-2018"|110149886|"RED2"||22.0886|22.0886|"MAP"|"Authorised Access Point - Pedestrian"|"REDHILL PLAT 1 & 2"|||||"Right Hand Side"||"RH1 1RB"|"QK"|"19-May-2015"
"NHD"|110149887|"I"|"29-Mar-2018"|110149887|"RED2"||22.0899|22.0899|"MAP"|"Authorised Access Point - Pedestrian"|"REDHILL PLAT 3"|||||"Left Hand Side"||"RH1 1RB"|"QK"|"19-May-2015"
"NHD"|110149888|"I"|"29-Mar-2018"|110149888|"RSJ"|"Up Main/Fast"|24.0585|24.0585|"MAP"|"Authorised Access Point - Pedestrian"|"REIGATE PLAT 1"|||||"Right Hand Side"||"RH2 0BD"|"QK"|"19-May-2015"
"NHD"|110149889|"I"|"29-Mar-2018"|110149889|"RSJ"|"Down Main/Fast"|24.0594|24.0594|"MAP"|"Authorised Access Point - Pedestrian"|"REIGATE PLAT 2"|||||"Left Hand Side"||"RH2 0BD"|"QK"|"19-May-2015"
"NHD"|110149890|"I"|"29-Mar-2018"|110149890|"VTB3"|"Up Slow"|23.0814|23.0814|"MAP"|"Authorised Access Point - Pedestrian"|"SALFORDS PLAT 1"|||||"Left Hand Side"||"RH1 5DE"|"QK"|"19-May-2015"
"NHD"|110149891|"I"|"29-Mar-2018"|110149891|"VTB3"|"Down Slow"|23.0814|23.0814|"MAP"|"Authorised Access Point - Pedestrian"|"SALFORDS PLAT 2"|||||"Left Hand Side"||"RH1 5DE"|"QK"|"19-May-2015"
"NHD"|110149892|"I"|"29-Mar-2018"|110149892|"STS"||58.1577|58.1577|"MAP"|"Authorised Access Point - Pedestrian"|"SEAFORD STNPLAT 1"|||||||"BN25 2AR"|"QK"|"19-May-2015"
"NHD"|110149893|"I"|"29-Mar-2018"|110149893|"BLI1"|"Up Main/Fast"|5.1501|5.1501|"MAP"|"Authorised Access Point - Pedestrian"|"SHOREHAM-BY-SEA PLAT 1"|||||"Right Hand Side"||"BN43 5WX"|"QK"|"19-May-2015"
"NHD"|110149894|"I"|"29-Mar-2018"|110149894|"BLI1"|"Down Main/Fast"|5.1490|5.1490|"MAP"|"Authorised Access Point - Pedestrian"|"SHOREHAM-BY-SEA PLAT 2"|||||"Left Hand Side"||"BN43 5WX"|"QK"|"19-May-2015"
"NHD"|110149895|"I"|"29-Mar-2018"|110149895|"TBH2"|"Up Main/Fast"|34.0415|34.0415|"MAP"|"Authorised Access Point - Pedestrian"|"SOUTHBOURNE PLAT 1"|||||"Right Hand Side"||"PO10 8LE"|"QK"|"19-May-2015"
"NHD"|110149896|"I"|"29-Mar-2018"|110149896|"TBH2"|"Down Main/Fast"|34.0390|34.0390|"MAP"|"Authorised Access Point - Pedestrian"|"SOUTHBOURNE PLAT 2"|||||"Left Hand Side"||"PO10 8LE"|"QK"|"19-May-2015"
"NHD"|110149897|"I"|"29-Mar-2018"|110149897|"STS"|"Up Main/Fast"|53.0864|53.0864|"MAP"|"Authorised Access Point - Pedestrian"|"SOUTHEASE PLAT 1"|||||"Right Hand Side"||"BN8 6JS"|"QK"|"19-May-2015"
"NHD"|110149898|"I"|"29-Mar-2018"|110149898|"STS"|"Down Main/Fast"|53.0865|53.0865|"MAP"|"Authorised Access Point - Pedestrian"|"SOUTHEASE PLAT 2"|||||"Right Hand Side"||"BN8 6JS"|"QK"|"19-May-2015"
"NHD"|110149899|"I"|"29-Mar-2018"|110149899|"BLI1"|"Up Main/Fast"|4.0674|4.0674|"MAP"|"Authorised Access Point - Pedestrian"|"SOUTHWICK PLAT 1"|||||"Left Hand Side"||"BN42 4AE"|"QK"|"19-May-2015"
"NHD"|110149900|"I"|"29-Mar-2018"|110149900|"BLI1"|"Down Main/Fast"|4.0674|4.0674|"MAP"|"Authorised Access Point - Pedestrian"|"SOUTHWICK PLAT 2"|||||"Left Hand Side"||"BN42 4AE"|"QK"|"19-May-2015"
"NHD"|110149901|"I"|"29-Mar-2018"|110149901|"VTB3"||29.0492|29.0492|"MAP"|"Authorised Access Point - Pedestrian"|"THREE BRIDGES PLAT 1 & 2"|||||"Left Hand Side"||"RH10 1LY"|"QK"|"19-May-2015"
"NHD"|110149902|"I"|"29-Mar-2018"|110149902|"VTB3"|"Up Main/Fast"|29.0496|29.0496|"MAP"|"Authorised Access Point - Pedestrian"|"THREE BRIDGES PLAT 3 & 4"|||||"Right Hand Side"||"RH10 1LY"|"QK"|"19-May-2015"
"NHD"|110149903|"I"|"29-Mar-2018"|110149903|"VTB3"|"Down Main/Fast"|29.0483|29.0483|"MAP"|"Authorised Access Point - Pedestrian"|"THREE BRIDGES PLAT 5"|||||"Left Hand Side"||"RH10 1LY"|"QK"|"19-May-2015"
"NHD"|110149904|"I"|"29-Mar-2018"|110149904|"SCU1"|"Rev Terminal/Bay"|46.0231|46.0231|"MAP"|"Authorised Access Point - Pedestrian"|"UCKFIELD PLAT 1"|||||"Left Hand Side"||"TN22 1HS"|"QK"|"19-May-2015"
"NHD"|110149905|"I"|"29-Mar-2018"|110149905|"BTH3"|"Up Main/Fast"|33.1022|33.1022|"MAP"|"Authorised Access Point - Pedestrian"|"WARNHAM PLAT 1"|||||"Right Hand Side"||"RH12 3SR"|"QK"|"19-May-2015"
"NHD"|110149906|"I"|"29-Mar-2018"|110149906|"BTH3"|"Down Main/Fast"|33.1022|33.1022|"MAP"|"Authorised Access Point - Pedestrian"|"WARNHAM PLAT 2"|||||"Right Hand Side"||"RH12 3SR"|"QK"|"19-May-2015"
"NHD"|110149907|"I"|"29-Mar-2018"|110149907|"BLI1"|"Up Main/Fast"|11.0655|11.0655|"MAP"|"Authorised Access Point - Pedestrian"|"WEST WORTHING PLAT 1"|||||"Right Hand Side"||"BN11 4SR"|"QK"|"19-May-2015"
"NHD"|110149908|"I"|"29-Mar-2018"|110149908|"BLI1"|"Down Main/Fast"|11.0662|11.0662|"MAP"|"Authorised Access Point - Pedestrian"|"WEST WORTHING PLAT 2"|||||"Left Hand Side"||"BN11 4SR"|"QK"|"19-May-2015"
"NHD"|110149909|"I"|"29-Mar-2018"|110149909|"VTB3"|"Up Main/Fast"|40.1151|40.1151|"MAP"|"Authorised Access Point - Pedestrian"|"WIVELSFIELD PLAT 1"|||||"Left Hand Side"||"RH15 0QF"|"QK"|"19-May-2015"
"NHD"|110149910|"I"|"29-Mar-2018"|110149910|"VTB3"|"Down Main/Fast"|40.1151|40.1151|"MAP"|"Authorised Access Point - Pedestrian"|"WIVELSFIELD PLAT 2"|||||"Left Hand Side"||"RH15 0QF"|"QK"|"19-May-2015"
"NHD"|110149911|"I"|"29-Mar-2018"|110149911|"BLI1"|"Up Main/Fast"|10.1048|10.1048|"MAP"|"Authorised Access Point - Pedestrian"|"WORTHING PLAT 1 & 2"|||||"Left Hand Side"||"BN11 1UR"|"QK"|"19-May-2015"
"NHD"|110149912|"I"|"29-Mar-2018"|110149912|"BLI1"|"Down Main/Fast"|10.1018|10.1018|"MAP"|"Authorised Access Point - Pedestrian"|"WORTHING PLAT 3"|||||"Left Hand Side"||"BN11 1UR"|"QK"|"19-May-2015"
"NHD"|110149947|"I"|"29-Mar-2018"|110149947|"BAG1"|"Down Main/Fast"|43.1570|43.1570|"MAP"|"Authorised Access Point - Pedestrian"|"University Campus <Halls> Off Church Road"|0.0000000000|0.0000000000||||"Operational"||"QS"|"02-May-2013"
"NHD"|110149960|"I"|"29-Mar-2018"|110149960|"MJT2"|"Down Main/Fast"|128.0890|128.0890|"MAP"|"Authorised Access Point - Pedestrian"|"Fylingdale Way"||0.0000000000|450888.0|339514.0||"Operational"|"NG8 2TJ"|"QM"|"13-Jul-2015"
"NHD"|110149966|"I"|"04-Feb-2020"|110149966|"MLN1"|"Up Slow"|44.0403|44.0403|"MAP"|"Authorised Access Point - Pedestrian"|"Gatehampton Farm"|51.5138888889|-1.1241666667|460504.0|179781.0|"Right Hand Side"|"Operational"|"RG8 9LU"|"QD"|"03-Feb-2020"
"NHD"|110149967|"I"|"29-Mar-2018"|110149967|"RBS1"|"Down Main/Fast"|96.1056|96.1056|"MAP"|"Authorised Access Point - Pedestrian"|"WOLFE ROAD <O/B 330>"|0.0000000000|0.0000000000||||"Operational"|"CV4 9UP"|"QS"|"17-May-2013"
"NHD"|110149968|"I"|"29-Mar-2018"|110149968|"TBH1"|"Up Siding"|29.0726|29.0726|"MAP"|"Authorised Access Point - Pedestrian"|"Three Bridges Switching Station/Williams Way"|0.0000000000|0.0000000000|||||"RH10 1HW"|"QK"|"19-May-2015"
"NHD"|110149969|"I"|"29-Mar-2018"|110149969|"TBH1"|"Up Siding"|29.0661|29.0661|"MAP"|"Authorised Access Point - Pedestrian"|"Three Bridges Back Road"|0.0000000000|0.0000000000|||"Right Hand Side"||"RH10 1HW"|"QK"|"19-May-2015"
"NHD"|110149971|"I"|"29-Mar-2018"|110149971|"RED2"|"Down Main/Fast"|21.0743|21.0743|"MAP"|"Authorised Access Point - Pedestrian"|"Battlebridge Lane, Redhill"|||||"Left Hand Side"||"RH1 3LN"|"QK"|"19-May-2015"
"NHD"|110149986|"I"|"29-Mar-2018"|110149986|"DCL"|"Down Main/Fast"|129.1034|129.1110|"MAR"|"Authorised Access Point - Road-Rail Machines"|"LIVERY ST, ACCESS YARD"||||8760.0||"Operational"|"B3 1RJ"|"QS"|"05-Jun-2013"
"NHD"|110149993|"I"|"29-Mar-2018"|110149993|"RBS2"|"Down Main/Fast"|8.1101|8.1101|"MAP"|"Authorised Access Point - Pedestrian"|"BLOOMFIELD PARK IND ESTATE"|0.0000000000|0.0000000000|395007.0|292869.0||"Operational"||"QS"|"18-Jun-2013"
